Crossnumber,Germination_Submission_Date,PlantletID,Germination_Date,Location
SE201905_(162488C1/132412),2019-12-02 09:51:32,SE201905_(162488C1/132412)_3,2019-12-18,Sendusu
SE201905_(162488C1/132412),2019-12-02 09:51:32,SE201905_(162488C1/132412)_4,2019-12-18,Sendusu
SE201905_(163051C1/132684),2019-12-20 13:32:33,SE201905_(163051C1/132684)_1,2019-12-18,Sendusu
SE201906_(162388C1/132533),2019-12-02 09:45:46,SE201906_(162388C1/132533)_1,2019-11-27,Sendusu
SE201906_(162388C1/132533),2019-12-02 09:45:46,SE201906_(162388C1/132533)_2,2019-11-27,Sendusu
SE201906_(162388C1/132533),2019-12-02 09:45:46,SE201906_(162388C1/132533)_3,2019-11-27,Sendusu
SE201906_(162388C1/132533),2019-12-02 09:45:46,SE201906_(162388C1/132533)_4,2019-12-18,Sendusu
SE201906_(162496C1/132361),2019-12-02 09:42:12,SE201906_(162496C1/132361)_1,2019-11-29,Sendusu
SE201906_(162496C1/132361),2019-12-02 09:42:12,SE201906_(162496C1/132361)_2,2019-11-29,Sendusu
SE201906_(162496C1/132361),2019-12-02 09:42:12,SE201906_(162496C1/132361)_3,2019-11-29,Sendusu
SE201906_(162496C1/132361),2019-12-02 09:42:12,SE201906_(162496C1/132361)_4,2019-11-29,Sendusu
SE201906_(162496C1/132361),2019-12-02 09:42:12,SE201906_(162496C1/132361)_5,2019-11-29,Sendusu
SE201906_(162496C1/132361),2019-12-02 09:42:12,SE201906_(162496C1/132361)_6,2019-12-18,Sendusu
SE201906_(162693C2/132568),2019-12-20 13:23:31,SE201906_(162693C2/132568)_1,2019-12-18,Sendusu
SE201906_(162693C2/132568),2019-12-20 13:23:31,SE201906_(162693C2/132568)_2,2019-12-18,Sendusu
SE201907_(162379C1/132466),2020-01-13 07:35:55,SE201907_(162379C1/132466)_1,2020-01-10,Sendusu
SE201907_(162379C1/132466),2020-01-13 07:35:55,SE201907_(162379C1/132466)_10,2020-01-06,Sendusu
SE201907_(162379C1/132466),2020-01-13 07:35:55,SE201907_(162379C1/132466)_11,2020-01-06,Sendusu
SE201907_(162379C1/132466),2020-01-13 07:35:55,SE201907_(162379C1/132466)_12,2020-01-06,Sendusu
SE201907_(162379C1/132466),2020-01-13 07:35:55,SE201907_(162379C1/132466)_2,2020-01-10,Sendusu
SE201907_(162379C1/132466),2020-01-13 07:35:55,SE201907_(162379C1/132466)_3,2020-01-10,Sendusu
SE201907_(162379C1/132466),2020-01-13 07:35:55,SE201907_(162379C1/132466)_4,2020-01-10,Sendusu
SE201907_(162379C1/132466),2020-01-13 07:35:55,SE201907_(162379C1/132466)_5,2020-01-06,Sendusu
SE201907_(162379C1/132466),2020-01-13 07:35:55,SE201907_(162379C1/132466)_6,2020-01-06,Sendusu
SE201907_(162379C1/132466),2020-01-13 07:35:55,SE201907_(162379C1/132466)_7,2020-01-06,Sendusu
SE201907_(162379C1/132466),2020-01-13 07:35:55,SE201907_(162379C1/132466)_8,2020-01-06,Sendusu
SE201907_(162379C1/132466),2020-01-13 07:35:55,SE201907_(162379C1/132466)_9,2020-01-06,Sendusu
SE201907_(162416C2/132332),2020-01-13 07:31:03,SE201907_(162416C2/132332)_1,2020-01-10,Sendusu
SE201907_(162416C2/132332),2020-01-13 07:31:03,SE201907_(162416C2/132332)_10,2020-01-10,Sendusu
SE201907_(162416C2/132332),2020-01-13 07:31:03,SE201907_(162416C2/132332)_11,2020-01-10,Sendusu
SE201907_(162416C2/132332),2020-01-13 07:31:03,SE201907_(162416C2/132332)_12,2020-01-10,Sendusu
SE201907_(162416C2/132332),2020-01-13 07:31:03,SE201907_(162416C2/132332)_13,2020-01-06,Sendusu
SE201907_(162416C2/132332),2020-01-13 07:31:03,SE201907_(162416C2/132332)_14,2020-01-06,Sendusu
SE201907_(162416C2/132332),2020-01-13 07:31:03,SE201907_(162416C2/132332)_15,2020-01-06,Sendusu
SE201907_(162416C2/132332),2020-01-13 07:31:03,SE201907_(162416C2/132332)_16,2020-01-06,Sendusu
SE201907_(162416C2/132332),2020-01-13 07:31:03,SE201907_(162416C2/132332)_17,2020-01-06,Sendusu
SE201907_(162416C2/132332),2020-01-13 07:31:03,SE201907_(162416C2/132332)_18,2020-01-06,Sendusu
SE201907_(162416C2/132332),2020-01-13 07:31:03,SE201907_(162416C2/132332)_19,2020-01-06,Sendusu
SE201907_(162416C2/132332),2020-01-13 07:31:03,SE201907_(162416C2/132332)_2,2020-01-10,Sendusu
SE201907_(162416C2/132332),2020-01-13 07:31:03,SE201907_(162416C2/132332)_20,2020-01-06,Sendusu
SE201907_(162416C2/132332),2020-01-13 07:31:03,SE201907_(162416C2/132332)_21,2020-01-06,Sendusu
SE201907_(162416C2/132332),2020-01-13 07:31:03,SE201907_(162416C2/132332)_22,2020-01-06,Sendusu
SE201907_(162416C2/132332),2020-01-13 07:31:03,SE201907_(162416C2/132332)_23,2020-01-06,Sendusu
SE201907_(162416C2/132332),2020-01-13 07:31:03,SE201907_(162416C2/132332)_24,2020-01-06,Sendusu
SE201907_(162416C2/132332),2020-01-13 07:31:03,SE201907_(162416C2/132332)_25,2020-02-03,Sendusu
SE201907_(162416C2/132332),2020-01-13 07:31:03,SE201907_(162416C2/132332)_26,2020-02-03,Sendusu
SE201907_(162416C2/132332),2020-01-13 07:31:03,SE201907_(162416C2/132332)_3,2020-01-10,Sendusu
SE201907_(162416C2/132332),2020-01-13 07:31:03,SE201907_(162416C2/132332)_4,2020-01-10,Sendusu
SE201907_(162416C2/132332),2020-01-13 07:31:03,SE201907_(162416C2/132332)_5,2020-01-10,Sendusu
SE201907_(162416C2/132332),2020-01-13 07:31:03,SE201907_(162416C2/132332)_6,2020-01-10,Sendusu
SE201907_(162416C2/132332),2020-01-13 07:31:03,SE201907_(162416C2/132332)_7,2020-01-10,Sendusu
SE201907_(162416C2/132332),2020-01-13 07:31:03,SE201907_(162416C2/132332)_8,2020-01-10,Sendusu
SE201907_(162416C2/132332),2020-01-13 07:31:03,SE201907_(162416C2/132332)_9,2020-01-10,Sendusu
SE201907_(162435C2/132325),2020-01-21 11:00:51,SE201907_(162435C2/132325)_1,2020-01-03,Sendusu
SE201907_(162452C1/132533),2020-01-13 07:54:26,SE201907_(162452C1/132533)_1,2020-01-10,Sendusu
SE201907_(162452C1/132533),2020-01-13 07:54:26,SE201907_(162452C1/132533)_2,2020-01-10,Sendusu
SE201907_(162452C1/132533),2020-01-13 07:54:26,SE201907_(162452C1/132533)_3,2020-01-16,Sendusu
SE201907_(162452C1/132533),2020-01-13 07:54:26,SE201907_(162452C1/132533)_4,2020-01-16,Sendusu
SE201907_(162452C1/132533),2020-01-13 07:54:26,SE201907_(162452C1/132533)_7,2020-02-03,Sendusu
SE201907_(162675C2/132568),2020-01-13 07:50:44,SE201907_(162675C2/132568)_1,2020-01-10,Sendusu
SE201907_(162675C2/132568),2020-01-13 07:50:44,SE201907_(162675C2/132568)_2,2020-01-27,Sendusu
SE201907_(162865C1/132329),2019-12-02 09:53:02,SE201907_(162865C1/132329)_1,2019-11-27,Sendusu
SE201907_(162865C1/132329),2019-12-02 09:53:02,SE201907_(162865C1/132329)_2,2019-11-27,Sendusu
SE201907_(162865C1/132329),2019-12-02 09:53:02,SE201907_(162865C1/132329)_3,2019-11-27,Sendusu
SE201907_(162865C1/132329),2019-12-02 09:53:02,SE201907_(162865C1/132329)_4,2019-11-27,Sendusu
SE201907_(162865C1/132329),2019-12-02 09:53:02,SE201907_(162865C1/132329)_5,2019-12-18,Sendusu
SE201907_(162865C1/132329),2019-12-02 09:53:02,SE201907_(162865C1/132329)_6,2019-12-18,Sendusu
SE201907_(162865C1/132329),2019-12-02 09:53:02,SE201907_(162865C1/132329)_7,2019-12-18,Sendusu
SE201907_(162865C1/132329),2019-12-02 09:53:02,SE201907_(162865C1/132329)_8,2020-01-10,Sendusu
SE201907_(162865C1/132329),2019-12-02 09:53:02,SE201907_(162865C1/132329)_9,2020-01-06,Sendusu
SE201907_(163045C1/132358),2020-01-13 08:17:01,SE201907_(163045C1/132358)_1,2020-01-10,Sendusu
SE201907_(163045C1/132358),2020-01-13 08:17:01,SE201907_(163045C1/132358)_2,2020-01-03,Sendusu
SE201907_(163055C1/132419),2019-12-02 09:47:58,SE201907_(163055C1/132419)_1,2019-11-27,Sendusu
SE201907_(163270C2/132692),2020-01-13 07:26:29,SE201907_(163270C2/132692)_1,2020-01-10,Sendusu
SE201907_(163270C2/132692),2020-01-13 07:26:29,SE201907_(163270C2/132692)_2,2020-01-10,Sendusu
SE201907_(163270C2/132692),2020-01-13 07:26:29,SE201907_(163270C2/132692)_3,2020-01-10,Sendusu
SE201907_(163270C2/132692),2020-01-13 07:26:29,SE201907_(163270C2/132692)_4,2020-01-10,Sendusu
SE201907_(163270C2/132692),2020-01-13 07:26:29,SE201907_(163270C2/132692)_5,2020-01-03,Sendusu
SE201907_(163270C2/132692),2020-01-13 07:26:29,SE201907_(163270C2/132692)_6,2020-01-03,Sendusu
SE201907_(163270C2/132692),2020-01-13 07:26:29,SE201907_(163270C2/132692)_7,2020-01-03,Sendusu
SE201907_(163270C2/132692),2020-01-13 07:26:29,SE201907_(163270C2/132692)_8,2020-01-03,Sendusu
SE201908_(162358C1/132647),2020-02-10 08:10:37,SE201908_(162358C1/132647)_1,2020-02-10,Sendusu
SE201908_(162358C1/132647),2020-02-10 08:10:37,SE201908_(162358C1/132647)_10,2020-02-10,Sendusu
SE201908_(162358C1/132647),2020-02-10 08:10:37,SE201908_(162358C1/132647)_11,2020-02-10,Sendusu
SE201908_(162358C1/132647),2020-02-10 08:10:37,SE201908_(162358C1/132647)_12,2020-02-10,Sendusu
SE201908_(162358C1/132647),2020-02-10 08:10:37,SE201908_(162358C1/132647)_13,2020-02-10,Sendusu
SE201908_(162358C1/132647),2020-02-10 08:10:37,SE201908_(162358C1/132647)_15,2020-02-17,Sendusu
SE201908_(162358C1/132647),2020-02-10 08:10:37,SE201908_(162358C1/132647)_16,2020-02-17,Sendusu
SE201908_(162358C1/132647),2020-02-10 08:10:37,SE201908_(162358C1/132647)_17,2020-02-17,Sendusu
SE201908_(162358C1/132647),2020-02-10 08:10:37,SE201908_(162358C1/132647)_18,2020-02-24,Sendusu
SE201908_(162358C1/132647),2020-02-10 08:10:37,SE201908_(162358C1/132647)_19,2020-03-02,Sendusu
SE201908_(162358C1/132647),2020-02-10 08:10:37,SE201908_(162358C1/132647)_2,2020-02-10,Sendusu
SE201908_(162358C1/132647),2020-02-10 08:10:37,SE201908_(162358C1/132647)_3,2020-02-10,Sendusu
SE201908_(162358C1/132647),2020-02-10 08:10:37,SE201908_(162358C1/132647)_4,2020-02-10,Sendusu
SE201908_(162358C1/132647),2020-02-10 08:10:37,SE201908_(162358C1/132647)_5,2020-02-10,Sendusu
SE201908_(162358C1/132647),2020-02-10 08:10:37,SE201908_(162358C1/132647)_6,2020-02-10,Sendusu
SE201908_(162358C1/132647),2020-02-10 08:10:37,SE201908_(162358C1/132647)_7,2020-02-10,Sendusu
SE201908_(162358C1/132647),2020-02-10 08:10:37,SE201908_(162358C1/132647)_8,2020-02-10,Sendusu
SE201908_(162358C1/132647),2020-02-10 08:10:37,SE201908_(162358C1/132647)_9,2020-02-10,Sendusu
SE201908_(162374C2/132674),2020-02-06 07:58:46,SE201908_(162374C2/132674)_1,2020-02-03,Sendusu
SE201908_(162374C2/132674),2020-02-06 07:58:46,SE201908_(162374C2/132674)_2,2020-02-03,Sendusu
SE201908_(162374C2/132674),2020-02-06 07:58:46,SE201908_(162374C2/132674)_3,2020-02-03,Sendusu
SE201908_(162374C2/132674),2020-02-06 07:58:46,SE201908_(162374C2/132674)_4,2020-02-17,Sendusu
SE201908_(162374C2/132674),2020-02-06 07:58:46,SE201908_(162374C2/132674)_5,2020-03-02,Sendusu
SE201908_(162415C1/132466),2020-02-24 06:50:52,SE201908_(162415C1/132466)_1,2020-02-24,Sendusu
SE201908_(162415C1/132466),2020-02-24 06:50:52,SE201908_(162415C1/132466)_2,2020-02-24,Sendusu
SE201908_(162430C2/132647),2020-02-24 07:00:44,SE201908_(162430C2/132647)_1,2020-02-24,Sendusu
SE201908_(162431C2/132674),2020-02-06 07:54:07,SE201908_(162431C2/132674)_1,2020-02-03,Sendusu
SE201908_(162431C2/132674),2020-02-06 07:54:07,SE201908_(162431C2/132674)_2,2020-02-03,Sendusu
SE201908_(162431C2/132674),2020-02-06 07:54:07,SE201908_(162431C2/132674)_3,2020-02-03,Sendusu
SE201908_(162485C2/132696),2020-02-06 07:51:51,SE201908_(162485C2/132696)_1,2020-02-03,Sendusu
SE201908_(162485C2/132696),2020-02-06 07:51:51,SE201908_(162485C2/132696)_10,2020-02-03,Sendusu
SE201908_(162485C2/132696),2020-02-06 07:51:51,SE201908_(162485C2/132696)_11,2020-02-03,Sendusu
SE201908_(162485C2/132696),2020-02-06 07:51:51,SE201908_(162485C2/132696)_12,2020-02-10,Sendusu
SE201908_(162485C2/132696),2020-02-06 07:51:51,SE201908_(162485C2/132696)_13,2020-02-10,Sendusu
SE201908_(162485C2/132696),2020-02-06 07:51:51,SE201908_(162485C2/132696)_14,2020-02-10,Sendusu
SE201908_(162485C2/132696),2020-02-06 07:51:51,SE201908_(162485C2/132696)_15,2020-02-10,Sendusu
SE201908_(162485C2/132696),2020-02-06 07:51:51,SE201908_(162485C2/132696)_16,2020-02-10,Sendusu
SE201908_(162485C2/132696),2020-02-06 07:51:51,SE201908_(162485C2/132696)_17,2020-02-11,Sendusu
SE201908_(162485C2/132696),2020-02-06 07:51:51,SE201908_(162485C2/132696)_19,2020-02-17,Sendusu
SE201908_(162485C2/132696),2020-02-06 07:51:51,SE201908_(162485C2/132696)_2,2020-02-03,Sendusu
SE201908_(162485C2/132696),2020-02-06 07:51:51,SE201908_(162485C2/132696)_20,2020-02-17,Sendusu
SE201908_(162485C2/132696),2020-02-06 07:51:51,SE201908_(162485C2/132696)_21,2020-02-17,Sendusu
SE201908_(162485C2/132696),2020-02-06 07:51:51,SE201908_(162485C2/132696)_23,2020-02-24,Sendusu
SE201908_(162485C2/132696),2020-02-06 07:51:51,SE201908_(162485C2/132696)_3,2020-02-03,Sendusu
SE201908_(162485C2/132696),2020-02-06 07:51:51,SE201908_(162485C2/132696)_4,2020-02-03,Sendusu
SE201908_(162485C2/132696),2020-02-06 07:51:51,SE201908_(162485C2/132696)_5,2020-02-03,Sendusu
SE201908_(162485C2/132696),2020-02-06 07:51:51,SE201908_(162485C2/132696)_6,2020-02-03,Sendusu
SE201908_(162485C2/132696),2020-02-06 07:51:51,SE201908_(162485C2/132696)_7,2020-02-03,Sendusu
SE201908_(162485C2/132696),2020-02-06 07:51:51,SE201908_(162485C2/132696)_8,2020-02-03,Sendusu
SE201908_(162485C2/132696),2020-02-06 07:51:51,SE201908_(162485C2/132696)_9,2020-02-03,Sendusu
SE201908_(162635C1/132647),2020-01-13 07:46:07,SE201908_(162635C1/132647)_1,2020-01-10,Sendusu
SE201908_(162635C1/132647),2020-01-13 07:46:07,SE201908_(162635C1/132647)_2,2020-01-06,Sendusu
SE201908_(162635C1/132647),2020-01-13 07:46:07,SE201908_(162635C1/132647)_4,2020-01-06,Sendusu
SE201908_(163006C2/132684),2020-02-06 08:02:23,SE201908_(163006C2/132684)_1,2020-02-03,Sendusu
SE201909_(162414C2/132406),2020-02-20 06:27:04,SE201909_(162414C2/132406)_1,2020-02-17,Sendusu
SE201909_(162414C2/132406),2020-02-20 06:27:04,SE201909_(162414C2/132406)_10,2020-03-19,Sendusu
SE201909_(162414C2/132406),2020-02-20 06:27:04,SE201909_(162414C2/132406)_2,2020-02-17,Sendusu
SE201909_(162414C2/132406),2020-02-20 06:27:04,SE201909_(162414C2/132406)_3,2020-02-17,Sendusu
SE201909_(162414C2/132406),2020-02-20 06:27:04,SE201909_(162414C2/132406)_4,2020-02-17,Sendusu
SE201909_(162414C2/132406),2020-02-20 06:27:04,SE201909_(162414C2/132406)_5,2020-02-17,Sendusu
SE201909_(162414C2/132406),2020-02-20 06:27:04,SE201909_(162414C2/132406)_6,2020-02-17,Sendusu
SE201909_(162414C2/132406),2020-02-20 06:27:04,SE201909_(162414C2/132406)_7,2020-02-17,Sendusu
SE201909_(162414C2/132406),2020-02-20 06:27:04,SE201909_(162414C2/132406)_8,2020-02-17,Sendusu
SE201909_(162414C2/132406),2020-02-20 06:27:04,SE201909_(162414C2/132406)_9,2020-02-24,Sendusu
SE201909_(162426C1/132660),2020-02-06 07:51:52,SE201909_(162426C1/132660)_1,2020-02-03,Sendusu
SE201909_(162426C1/132660),2020-02-06 07:51:52,SE201909_(162426C1/132660)_10,2020-03-19,Sendusu
SE201909_(162426C1/132660),2020-02-06 07:51:52,SE201909_(162426C1/132660)_11,2020-03-19,Sendusu
SE201909_(162426C1/132660),2020-02-06 07:51:52,SE201909_(162426C1/132660)_2,2020-02-03,Sendusu
SE201909_(162426C1/132660),2020-02-06 07:51:52,SE201909_(162426C1/132660)_3,2020-02-10,Sendusu
SE201909_(162426C1/132660),2020-02-06 07:51:52,SE201909_(162426C1/132660)_4,2020-02-10,Sendusu
SE201909_(162426C1/132660),2020-02-06 07:51:52,SE201909_(162426C1/132660)_5,2020-02-10,Sendusu
SE201909_(162426C1/132660),2020-02-06 07:51:52,SE201909_(162426C1/132660)_6,2020-02-10,Sendusu
SE201909_(162426C1/132660),2020-02-06 07:51:52,SE201909_(162426C1/132660)_7,2020-02-17,Sendusu
SE201909_(162426C1/132660),2020-02-06 07:51:52,SE201909_(162426C1/132660)_8,2020-02-24,Sendusu
SE201909_(162426C1/132660),2020-02-06 07:51:52,SE201909_(162426C1/132660)_9,2020-03-10,Sendusu
SE201909_(162438C2/132696),2020-03-23 12:42:38,SE201909_(162438C2/132696)_1,2020-03-23,Sendusu
SE201909_(162438C2/132696),2020-03-23 12:42:38,SE201909_(162438C2/132696)_2,2020-03-23,Sendusu
SE201909_(162438C2/132696),2020-03-23 12:42:38,SE201909_(162438C2/132696)_3,2020-04-13,Sendusu
SE201909_(162534C1/132493),2020-02-06 08:03:03,SE201909_(162534C1/132493)_1,2020-02-03,Sendusu
SE201909_(162722C2/132308),2020-02-06 08:01:11,SE201909_(162722C2/132308)_1,2020-02-03,Sendusu
SE201909_(162733C1/132512),2020-02-10 08:10:40,SE201909_(162733C1/132512)_1,2020-02-10,Sendusu
SE201909_(162733C1/132512),2020-02-10 08:10:40,SE201909_(162733C1/132512)_2,2020-02-10,Sendusu
SE201910_(162361C1/132696),2020-03-13 07:58:07,SE201910_(162361C1/132696)_1,2020-03-10,Sendusu
SE201910_(162361C1/132696),2020-03-13 07:58:07,SE201910_(162361C1/132696)_2,2020-03-10,Sendusu
SE201910_(162361C1/132696),2020-03-13 07:58:07,SE201910_(162361C1/132696)_4,2020-03-16,Sendusu
SE201910_(162363C2/132631),2020-04-20 11:36:04,SE201910_(162363C2/132631)_1,2020-04-08,Sendusu
SE201910_(162363C2/132631),2020-04-20 11:36:04,SE201910_(162363C2/132631)_2,2020-04-08,Sendusu
SE201910_(162368C2/132696),2020-03-30 13:07:15,SE201910_(162368C2/132696)_1,2020-03-30,Sendusu
SE201910_(162368C2/132696),2020-03-30 13:07:15,SE201910_(162368C2/132696)_2,2020-03-30,Sendusu
SE201910_(162368C2/132696),2020-03-30 13:07:15,SE201910_(162368C2/132696)_3,2020-03-30,Sendusu
SE201910_(162368C2/132696),2020-03-30 13:07:15,SE201910_(162368C2/132696)_4,2020-03-30,Sendusu
SE201910_(162368C2/132696),2020-03-30 13:07:15,SE201910_(162368C2/132696)_5,2020-03-30,Sendusu
SE201910_(162368C2/132696),2020-03-30 13:07:15,SE201910_(162368C2/132696)_6,2020-03-30,Sendusu
SE201910_(162368C2/132696),2020-03-30 13:07:15,SE201910_(162368C2/132696)_7,2020-04-20,Sendusu
SE201910_(162369C1/132696),2020-03-30 13:04:27,SE201910_(162369C1/132696)_1,2020-03-30,Sendusu
SE201910_(162369C1/132696),2020-03-30 13:04:27,SE201910_(162369C1/132696)_2,2020-03-30,Sendusu
SE201910_(162369C1/132696),2020-03-30 13:04:27,SE201910_(162369C1/132696)_3,2020-03-30,Sendusu
SE201910_(162369C1/132696),2020-03-30 13:04:27,SE201910_(162369C1/132696)_4,2020-03-30,Sendusu
SE201910_(162369C1/132696),2020-03-30 13:04:27,SE201910_(162369C1/132696)_5,2020-03-30,Sendusu
SE201910_(162369C1/132696),2020-03-30 13:04:27,SE201910_(162369C1/132696)_6,2020-03-30,Sendusu
SE201910_(162369C1/132696),2020-03-30 13:04:27,SE201910_(162369C1/132696)_7,2020-04-13,Sendusu
SE201910_(162370C1/132348),2020-03-20 09:42:03,SE201910_(162370C1/132348)_1,2020-03-19,Sendusu
SE201910_(162370C1/132348),2020-03-20 09:42:03,SE201910_(162370C1/132348)_10,2020-03-23,Sendusu
SE201910_(162370C1/132348),2020-03-20 09:42:03,SE201910_(162370C1/132348)_11,2020-03-23,Sendusu
SE201910_(162370C1/132348),2020-03-20 09:42:03,SE201910_(162370C1/132348)_12,2020-03-23,Sendusu
SE201910_(162370C1/132348),2020-03-20 09:42:03,SE201910_(162370C1/132348)_13,2020-03-23,Sendusu
SE201910_(162370C1/132348),2020-03-20 09:42:03,SE201910_(162370C1/132348)_14,2020-03-23,Sendusu
SE201910_(162370C1/132348),2020-03-20 09:42:03,SE201910_(162370C1/132348)_15,2020-03-23,Sendusu
SE201910_(162370C1/132348),2020-03-20 09:42:03,SE201910_(162370C1/132348)_16,2020-03-23,Sendusu
SE201910_(162370C1/132348),2020-03-20 09:42:03,SE201910_(162370C1/132348)_17,2020-03-23,Sendusu
SE201910_(162370C1/132348),2020-03-20 09:42:03,SE201910_(162370C1/132348)_18,2020-03-30,Sendusu
SE201910_(162370C1/132348),2020-03-20 09:42:03,SE201910_(162370C1/132348)_19,2020-03-30,Sendusu
SE201910_(162370C1/132348),2020-03-20 09:42:03,SE201910_(162370C1/132348)_2,2020-03-19,Sendusu
SE201910_(162370C1/132348),2020-03-20 09:42:03,SE201910_(162370C1/132348)_20,2020-03-30,Sendusu
SE201910_(162370C1/132348),2020-03-20 09:42:03,SE201910_(162370C1/132348)_21,2020-03-30,Sendusu
SE201910_(162370C1/132348),2020-03-20 09:42:03,SE201910_(162370C1/132348)_22,2020-03-30,Sendusu
SE201910_(162370C1/132348),2020-03-20 09:42:03,SE201910_(162370C1/132348)_23,2020-03-30,Sendusu
SE201910_(162370C1/132348),2020-03-20 09:42:03,SE201910_(162370C1/132348)_24,2020-03-30,Sendusu
SE201910_(162370C1/132348),2020-03-20 09:42:03,SE201910_(162370C1/132348)_25,2020-03-30,Sendusu
SE201910_(162370C1/132348),2020-03-20 09:42:03,SE201910_(162370C1/132348)_26,2020-04-08,Sendusu
SE201910_(162370C1/132348),2020-03-20 09:42:03,SE201910_(162370C1/132348)_27,2020-04-08,Sendusu
SE201910_(162370C1/132348),2020-03-20 09:42:03,SE201910_(162370C1/132348)_28,2020-04-13,Sendusu
SE201910_(162370C1/132348),2020-03-20 09:42:03,SE201910_(162370C1/132348)_29,2020-04-08,Sendusu
SE201910_(162370C1/132348),2020-03-20 09:42:03,SE201910_(162370C1/132348)_3,2020-03-19,Sendusu
SE201910_(162370C1/132348),2020-03-20 09:42:03,SE201910_(162370C1/132348)_30,2020-04-08,Sendusu
SE201910_(162370C1/132348),2020-03-20 09:42:03,SE201910_(162370C1/132348)_31,2020-04-08,Sendusu
SE201910_(162370C1/132348),2020-03-20 09:42:03,SE201910_(162370C1/132348)_4,2020-03-19,Sendusu
SE201910_(162370C1/132348),2020-03-20 09:42:03,SE201910_(162370C1/132348)_5,2020-03-23,Sendusu
SE201910_(162370C1/132348),2020-03-20 09:42:03,SE201910_(162370C1/132348)_6,2020-03-23,Sendusu
SE201910_(162370C1/132348),2020-03-20 09:42:03,SE201910_(162370C1/132348)_7,2020-03-23,Sendusu
SE201910_(162370C1/132348),2020-03-20 09:42:03,SE201910_(162370C1/132348)_8,2020-03-23,Sendusu
SE201910_(162370C1/132348),2020-03-20 09:42:03,SE201910_(162370C1/132348)_9,2020-03-23,Sendusu
SE201910_(162371C2/132696),2020-04-28 14:07:14,SE201910_(162371C2/132696)_1,2020-02-24,Sendusu
SE201910_(162371C2/132696),2020-04-28 14:07:14,SE201910_(162371C2/132696)_10,2020-03-02,Sendusu
SE201910_(162371C2/132696),2020-04-28 14:07:14,SE201910_(162371C2/132696)_11,2020-03-02,Sendusu
SE201910_(162371C2/132696),2020-04-28 14:07:14,SE201910_(162371C2/132696)_12,2020-03-02,Sendusu
SE201910_(162371C2/132696),2020-04-28 14:07:14,SE201910_(162371C2/132696)_13,2020-03-02,Sendusu
SE201910_(162371C2/132696),2020-04-28 14:07:14,SE201910_(162371C2/132696)_14,2020-03-02,Sendusu
SE201910_(162371C2/132696),2020-04-28 14:07:14,SE201910_(162371C2/132696)_15,2020-03-02,Sendusu
SE201910_(162371C2/132696),2020-04-28 14:07:14,SE201910_(162371C2/132696)_16,2020-03-02,Sendusu
SE201910_(162371C2/132696),2020-04-28 14:07:14,SE201910_(162371C2/132696)_17,2020-03-10,Sendusu
SE201910_(162371C2/132696),2020-04-28 14:07:14,SE201910_(162371C2/132696)_18,2020-03-10,Sendusu
SE201910_(162371C2/132696),2020-04-28 14:07:14,SE201910_(162371C2/132696)_19,2020-03-10,Sendusu
SE201910_(162371C2/132696),2020-04-28 14:07:14,SE201910_(162371C2/132696)_2,2020-02-24,Sendusu
SE201910_(162371C2/132696),2020-04-28 14:07:14,SE201910_(162371C2/132696)_20,2020-03-19,Sendusu
SE201910_(162371C2/132696),2020-04-28 14:07:14,SE201910_(162371C2/132696)_21,2020-03-19,Sendusu
SE201910_(162371C2/132696),2020-04-28 14:07:14,SE201910_(162371C2/132696)_22,2020-03-23,Sendusu
SE201910_(162371C2/132696),2020-04-28 14:07:14,SE201910_(162371C2/132696)_23,2020-04-13,Sendusu
SE201910_(162371C2/132696),2020-04-28 14:07:14,SE201910_(162371C2/132696)_24,2020-04-20,Sendusu
SE201910_(162371C2/132696),2020-04-28 14:07:14,SE201910_(162371C2/132696)_25,2020-04-08,Sendusu
SE201910_(162371C2/132696),2020-04-28 14:07:14,SE201910_(162371C2/132696)_3,2020-02-24,Sendusu
SE201910_(162371C2/132696),2020-04-28 14:07:14,SE201910_(162371C2/132696)_4,2020-02-24,Sendusu
SE201910_(162371C2/132696),2020-04-28 14:07:14,SE201910_(162371C2/132696)_5,2020-02-24,Sendusu
SE201910_(162371C2/132696),2020-04-28 14:07:14,SE201910_(162371C2/132696)_6,2020-02-24,Sendusu
SE201910_(162371C2/132696),2020-04-28 14:07:14,SE201910_(162371C2/132696)_7,2020-03-02,Sendusu
SE201910_(162371C2/132696),2020-04-28 14:07:14,SE201910_(162371C2/132696)_8,2020-03-02,Sendusu
SE201910_(162371C2/132696),2020-04-28 14:07:14,SE201910_(162371C2/132696)_9,2020-03-02,Sendusu
SE201910_(162373C2/132684),2020-03-11 05:16:20,SE201910_(162373C2/132684)_1,2020-03-10,Sendusu
SE201910_(162373C2/132684),2020-03-11 05:16:20,SE201910_(162373C2/132684)_10,2020-03-10,Sendusu
SE201910_(162373C2/132684),2020-03-11 05:16:20,SE201910_(162373C2/132684)_100,2020-04-13,Sendusu
SE201910_(162373C2/132684),2020-03-11 05:16:20,SE201910_(162373C2/132684)_101,2020-04-20,Sendusu
SE201910_(162373C2/132684),2020-03-11 05:16:20,SE201910_(162373C2/132684)_102,2020-04-20,Sendusu
SE201910_(162373C2/132684),2020-03-11 05:16:20,SE201910_(162373C2/132684)_103,2020-04-20,Sendusu
SE201910_(162373C2/132684),2020-03-11 05:16:20,SE201910_(162373C2/132684)_104,2020-04-20,Sendusu
